stationid,year,season,aqi_mean,latitude,longitude,closest_nuclear_distance,mean_distance_3_nearest,closest_nuclear_plant,nuclear_density_100km,inverse_distance_score_100km,log_closest_nuclear_distance,log_mean_distance_3_nearest
KA006,2019,1,119.23255813953489,13.0382184,77.5919,285.1962607145591,407.69887923438154,M.A.P.P.,0,0.0,5.656677801748946,6.012978648296791
KA006,2019,2,87.19540229885058,13.0382184,77.5919,285.1962607145591,407.69887923438154,M.A.P.P.,0,0.0,5.656677801748946,6.012978648296791
KA006,2019,3,53.31868131868132,13.0382184,77.5919,285.1962607145591,407.69887923438154,M.A.P.P.,0,0.0,5.656677801748946,6.012978648296791
KA006,2019,4,82.0,13.0382184,77.5919,285.1962607145591,407.69887923438154,M.A.P.P.,0,0.0,5.656677801748946,6.012978648296791
KA006,2020,1,93.78651685393258,13.0382184,77.5919,285.1962607145591,407.69887923438154,M.A.P.P.,0,0.0,5.656677801748946,6.012978648296791
KA006,2020,2,55.26744186046512,13.0382184,77.5919,285.1962607145591,407.69887923438154,M.A.P.P.,0,0.0,5.656677801748946,6.012978648296791
KA006,2020,3,27.0,13.0382184,77.5919,285.1962607145591,407.69887923438154,M.A.P.P.,0,0.0,5.656677801748946,6.012978648296791
KA007,2018,3,62.359550561797754,12.9301311,77.6012969,282.2394520411779,405.1053767062255,M.A.P.P.,0,0.0,5.646292660172105,6.006612674462339
KA007,2018,4,103.52272727272727,12.9301311,77.6012969,282.2394520411779,405.1053767062255,M.A.P.P.,0,0.0,5.646292660172105,6.006612674462339
KA007,2019,1,118.6875,12.9301311,77.6012969,282.2394520411779,405.1053767062255,M.A.P.P.,0,0.0,5.646292660172105,6.006612674462339
KA007,2019,2,88.63333333333334,12.9301311,77.6012969,282.2394520411779,405.1053767062255,M.A.P.P.,0,0.0,5.646292660172105,6.006612674462339
KA007,2019,3,45.986111111111114,12.9301311,77.6012969,282.2394520411779,405.1053767062255,M.A.P.P.,0,0.0,5.646292660172105,6.006612674462339
KA007,2019,4,80.32467532467533,12.9301311,77.6012969,282.2394520411779,405.1053767062255,M.A.P.P.,0,0.0,5.646292660172105,6.006612674462339
KA007,2020,1,102.68888888888888,12.9301311,77.6012969,282.2394520411779,405.1053767062255,M.A.P.P.,0,0.0,5.646292660172105,6.006612674462339
KA007,2020,2,58.891891891891895,12.9301311,77.6012969,282.2394520411779,405.1053767062255,M.A.P.P.,0,0.0,5.646292660172105,6.006612674462339
KA007,2020,3,30.0,12.9301311,77.6012969,282.2394520411779,405.1053767062255,M.A.P.P.,0,0.0,5.646292660172105,6.006612674462339
KA008,2018,3,56.6625,12.9196037,77.583381,283.99885581579224,404.9845364954021,M.A.P.P.,0,0.0,5.652485165579161,6.006315071426639
KA008,2018,4,140.1875,12.9196037,77.583381,283.99885581579224,404.9845364954021,M.A.P.P.,0,0.0,5.652485165579161,6.006315071426639
KA008,2019,1,124.75903614457832,12.9196037,77.583381,283.99885581579224,404.9845364954021,M.A.P.P.,0,0.0,5.652485165579161,6.006315071426639
KA008,2019,2,98.11267605633803,12.9196037,77.583381,283.99885581579224,404.9845364954021,M.A.P.P.,0,0.0,5.652485165579161,6.006315071426639
KA008,2019,3,60.71264367816092,12.9196037,77.583381,283.99885581579224,404.9845364954021,M.A.P.P.,0,0.0,5.652485165579161,6.006315071426639
KA008,2019,4,96.34065934065934,12.9196037,77.583381,283.99885581579224,404.9845364954021,M.A.P.P.,0,0.0,5.652485165579161,6.006315071426639
KA008,2020,1,101.68888888888888,12.9196037,77.583381,283.99885581579224,404.9845364954021,M.A.P.P.,0,0.0,5.652485165579161,6.006315071426639
KA008,2020,2,53.14473684210526,12.9196037,77.583381,283.99885581579224,404.9845364954021,M.A.P.P.,0,0.0,5.652485165579161,6.006315071426639
KA008,2020,3,37.0,12.9196037,77.583381,283.99885581579224,404.9845364954021,M.A.P.P.,0,0.0,5.652485165579161,6.006315071426639
KA009,2018,1,85.96078431372548,13.0330515,77.5332233,291.34612579294185,407.9150696509185,M.A.P.P.,0,0.0,5.677938462585665,6.0135074808145585
KA009,2018,2,60.06896551724138,13.0330515,77.5332233,291.34612579294185,407.9150696509185,M.A.P.P.,0,0.0,5.677938462585665,6.0135074808145585
KA009,2018,3,57.63333333333333,13.0330515,77.5332233,291.34612579294185,407.9150696509185,M.A.P.P.,0,0.0,5.677938462585665,6.0135074808145585
KA009,2018,4,83.90217391304348,13.0330515,77.5332233,291.34612579294185,407.9150696509185,M.A.P.P.,0,0.0,5.677938462585665,6.0135074808145585
KA009,2019,1,96.80898876404494,13.0330515,77.5332233,291.34612579294185,407.9150696509185,M.A.P.P.,0,0.0,5.677938462585665,6.0135074808145585
KA009,2019,2,94.14634146341463,13.0330515,77.5332233,291.34612579294185,407.9150696509185,M.A.P.P.,0,0.0,5.677938462585665,6.0135074808145585
KA009,2019,3,67.98648648648648,13.0330515,77.5332233,291.34612579294185,407.9150696509185,M.A.P.P.,0,0.0,5.677938462585665,6.0135074808145585
KA009,2019,4,80.70652173913044,13.0330515,77.5332233,291.34612579294185,407.9150696509185,M.A.P.P.,0,0.0,5.677938462585665,6.0135074808145585
KA009,2020,1,82.46666666666667,13.0330515,77.5332233,291.34612579294185,407.9150696509185,M.A.P.P.,0,0.0,5.677938462585665,6.0135074808145585
KA009,2020,2,63.426829268292686,13.0330515,77.5332233,291.34612579294185,407.9150696509185,M.A.P.P.,0,0.0,5.677938462585665,6.0135074808145585
KA009,2020,3,64.0,13.0330515,77.5332233,291.34612579294185,407.9150696509185,M.A.P.P.,0,0.0,5.677938462585665,6.0135074808145585
KA010,2018,1,76.94318181818181,12.990328,77.5442355,289.36721665298086,406.83507686204786,M.A.P.P.,0,0.0,5.671146386264623,6.010862869306536
KA010,2018,2,68.56923076923077,12.990328,77.5442355,289.36721665298086,406.83507686204786,M.A.P.P.,0,0.0,5.671146386264623,6.010862869306536
KA010,2018,3,55.72289156626506,12.990328,77.5442355,289.36721665298086,406.83507686204786,M.A.P.P.,0,0.0,5.671146386264623,6.010862869306536
KA010,2018,4,75.50561797752809,12.990328,77.5442355,289.36721665298086,406.83507686204786,M.A.P.P.,0,0.0,5.671146386264623,6.010862869306536
KA010,2019,1,65.0,12.990328,77.5442355,289.36721665298086,406.83507686204786,M.A.P.P.,0,0.0,5.671146386264623,6.010862869306536
KA010,2019,2,60.1875,12.990328,77.5442355,289.36721665298086,406.83507686204786,M.A.P.P.,0,0.0,5.671146386264623,6.010862869306536
KA010,2019,3,39.61538461538461,12.990328,77.5442355,289.36721665298086,406.83507686204786,M.A.P.P.,0,0.0,5.671146386264623,6.010862869306536
KA010,2019,4,54.93103448275862,12.990328,77.5442355,289.36721665298086,406.83507686204786,M.A.P.P.,0,0.0,5.671146386264623,6.010862869306536
KA010,2020,1,67.25842696629213,12.990328,77.5442355,289.36721665298086,406.83507686204786,M.A.P.P.,0,0.0,5.671146386264623,6.010862869306536
KA010,2020,2,53.8,12.990328,77.5442355,289.36721665298086,406.83507686204786,M.A.P.P.,0,0.0,5.671146386264623,6.010862869306536
KA010,2020,3,46.0,12.990328,77.5442355,289.36721665298086,406.83507686204786,M.A.P.P.,0,0.0,5.671146386264623,6.010862869306536
KA011,2018,2,113.0,12.9170295,77.6223209,279.7792744111986,404.6853513281256,M.A.P.P.,0,0.0,5.637568860350704,6.005577862407764
KA011,2018,3,115.69767441860465,12.9170295,77.6223209,279.7792744111986,404.6853513281256,M.A.P.P.,0,0.0,5.637568860350704,6.005577862407764
KA011,2018,4,103.29268292682927,12.9170295,77.6223209,279.7792744111986,404.6853513281256,M.A.P.P.,0,0.0,5.637568860350704,6.005577862407764
KA011,2019,1,111.35227272727273,12.9170295,77.6223209,279.7792744111986,404.6853513281256,M.A.P.P.,0,0.0,5.637568860350704,6.005577862407764
KA011,2019,2,110.07692307692308,12.9170295,77.6223209,279.7792744111986,404.6853513281256,M.A.P.P.,0,0.0,5.637568860350704,6.005577862407764
KA011,2019,3,91.33333333333333,12.9170295,77.6223209,279.7792744111986,404.6853513281256,M.A.P.P.,0,0.0,5.637568860350704,6.005577862407764
KA011,2019,4,78.12087912087912,12.9170295,77.6223209,279.7792744111986,404.6853513281256,M.A.P.P.,0,0.0,5.637568860350704,6.005577862407764
KA011,2020,1,93.35714285714286,12.9170295,77.6223209,279.7792744111986,404.6853513281256,M.A.P.P.,0,0.0,5.637568860350704,6.005577862407764
KA011,2020,2,56.95402298850575,12.9170295,77.6223209,279.7792744111986,404.6853513281256,M.A.P.P.,0,0.0,5.637568860350704,6.005577862407764
KL002,2020,1,95.3125,9.9859094,76.2834722,222.50016052305654,330.00492616137484,KUNDANKULAM,0,0.0,5.409412132277332,5.802133257929081
KL002,2020,2,90.0,9.9859094,76.2834722,222.50016052305654,330.00492616137484,KUNDANKULAM,0,0.0,5.409412132277332,5.802133257929081
KL002,2020,3,111.0,9.9859094,76.2834722,222.50016052305654,330.00492616137484,KUNDANKULAM,0,0.0,5.409412132277332,5.802133257929081
KL004,2020,1,129.27941176470588,9.9636706,76.3181282,218.67486851624503,326.72914776350075,KUNDANKULAM,0,0.0,5.392148582844093,5.792187498235382
KL004,2020,2,85.21348314606742,9.9636706,76.3181282,218.67486851624503,326.72914776350075,KUNDANKULAM,0,0.0,5.392148582844093,5.792187498235382
KL004,2020,3,102.0,9.9636706,76.3181282,218.67486851624503,326.72914776350075,KUNDANKULAM,0,0.0,5.392148582844093,5.792187498235382
KL007,2020,1,86.70454545454545,8.5549422,76.8855036,50.79645233338258,241.17334313670145,KUNDANKULAM,1,0.019306341553348132,3.947321659147506,5.489653763693923
KL007,2020,2,56.5,8.5549422,76.8855036,50.79645233338258,241.17334313670145,KUNDANKULAM,1,0.019306341553348132,3.947321659147506,5.489653763693923
KL008,2018,1,106.64772727272727,8.5126983,76.9473987,43.30520739636224,235.7852992006589,KUNDANKULAM,2,0.03327052333948528,3.7911022185934273,5.467153820004442
KL008,2018,2,66.13333333333334,8.5126983,76.9473987,43.30520739636224,235.7852992006589,KUNDANKULAM,2,0.03327052333948528,3.7911022185934273,5.467153820004442
KL008,2018,3,63.37362637362637,8.5126983,76.9473987,43.30520739636224,235.7852992006589,KUNDANKULAM,2,0.03327052333948528,3.7911022185934273,5.467153820004442
KL008,2018,4,98.1086956521739,8.5126983,76.9473987,43.30520739636224,235.7852992006589,KUNDANKULAM,2,0.03327052333948528,3.7911022185934273,5.467153820004442
KL008,2019,1,102.25555555555556,8.5126983,76.9473987,43.30520739636224,235.7852992006589,KUNDANKULAM,2,0.03327052333948528,3.7911022185934273,5.467153820004442
KL008,2019,2,67.74358974358974,8.5126983,76.9473987,43.30520739636224,235.7852992006589,KUNDANKULAM,2,0.03327052333948528,3.7911022185934273,5.467153820004442
KL008,2019,3,56.35164835164835,8.5126983,76.9473987,43.30520739636224,235.7852992006589,KUNDANKULAM,2,0.03327052333948528,3.7911022185934273,5.467153820004442
KL008,2019,4,77.65217391304348,8.5126983,76.9473987,43.30520739636224,235.7852992006589,KUNDANKULAM,2,0.03327052333948528,3.7911022185934273,5.467153820004442
KL008,2020,1,78.3,8.5126983,76.9473987,43.30520739636224,235.7852992006589,KUNDANKULAM,2,0.03327052333948528,3.7911022185934273,5.467153820004442
KL008,2020,2,50.895348837209305,8.5126983,76.9473987,43.30520739636224,235.7852992006589,KUNDANKULAM,2,0.03327052333948528,3.7911022185934273,5.467153820004442
KL008,2020,3,41.0,8.5126983,76.9473987,43.30520739636224,235.7852992006589,KUNDANKULAM,2,0.03327052333948528,3.7911022185934273,5.467153820004442
MH005,2018,2,81.14814814814815,19.0549792,72.8402203,88.12263290023616,277.5257028535439,TARAPUR,1,0.011220494362182944,4.490013319057616,5.629510345426781
MH005,2018,3,77.13333333333334,19.0549792,72.8402203,88.12263290023616,277.5257028535439,TARAPUR,1,0.011220494362182944,4.490013319057616,5.629510345426781
MH005,2018,4,144.20481927710844,19.0549792,72.8402203,88.12263290023616,277.5257028535439,TARAPUR,1,0.011220494362182944,4.490013319057616,5.629510345426781
MH005,2019,1,146.15555555555557,19.0549792,72.8402203,88.12263290023616,277.5257028535439,TARAPUR,1,0.011220494362182944,4.490013319057616,5.629510345426781
MH005,2019,2,93.83516483516483,19.0549792,72.8402203,88.12263290023616,277.5257028535439,TARAPUR,1,0.011220494362182944,4.490013319057616,5.629510345426781
MH005,2019,3,103.23529411764706,19.0549792,72.8402203,88.12263290023616,277.5257028535439,TARAPUR,1,0.011220494362182944,4.490013319057616,5.629510345426781
MH005,2019,4,115.25675675675676,19.0549792,72.8402203,88.12263290023616,277.5257028535439,TARAPUR,1,0.011220494362182944,4.490013319057616,5.629510345426781
MH005,2020,1,113.88235294117646,19.0549792,72.8402203,88.12263290023616,277.5257028535439,TARAPUR,1,0.011220494362182944,4.490013319057616,5.629510345426781
MH005,2020,2,67.46753246753246,19.0549792,72.8402203,88.12263290023616,277.5257028535439,TARAPUR,1,0.011220494362182944,4.490013319057616,5.629510345426781
MH005,2020,3,52.0,19.0549792,72.8402203,88.12263290023616,277.5257028535439,TARAPUR,1,0.011220494362182944,4.490013319057616,5.629510345426781
MH006,2019,2,51.388888888888886,19.2267228,72.8619328,70.22315709192686,270.9120277036937,TARAPUR,1,0.01404037732712848,4.265818005594001,5.605478586422074
MH006,2019,3,36.44444444444444,19.2267228,72.8619328,70.22315709192686,270.9120277036937,TARAPUR,1,0.01404037732712848,4.265818005594001,5.605478586422074
MH006,2019,4,80.95604395604396,19.2267228,72.8619328,70.22315709192686,270.9120277036937,TARAPUR,1,0.01404037732712848,4.265818005594001,5.605478586422074
MH006,2020,1,92.02197802197803,19.2267228,72.8619328,70.22315709192686,270.9120277036937,TARAPUR,1,0.01404037732712848,4.265818005594001,5.605478586422074
MH006,2020,2,62.55555555555556,19.2267228,72.8619328,70.22315709192686,270.9120277036937,TARAPUR,1,0.01404037732712848,4.265818005594001,5.605478586422074
MH007,2019,2,77.81818181818181,19.0965991,72.8653099,84.23343116048461,275.68493405949,TARAPUR,1,0.011732485556249832,4.445393741385329,5.622879436663914
MH007,2019,3,76.73863636363636,19.0965991,72.8653099,84.23343116048461,275.68493405949,TARAPUR,1,0.011732485556249832,4.445393741385329,5.622879436663914
MH007,2019,4,168.7912087912088,19.0965991,72.8653099,84.23343116048461,275.68493405949,TARAPUR,1,0.011732485556249832,4.445393741385329,5.622879436663914
MH007,2020,1,171.73626373626374,19.0965991,72.8653099,84.23343116048461,275.68493405949,TARAPUR,1,0.011732485556249832,4.445393741385329,5.622879436663914
MH007,2020,2,75.89772727272727,19.0965991,72.8653099,84.23343116048461,275.68493405949,TARAPUR,1,0.011732485556249832,4.445393741385329,5.622879436663914
MH007,2020,3,67.0,19.0965991,72.8653099,84.23343116048461,275.68493405949,TARAPUR,1,0.011732485556249832,4.445393741385329,5.622879436663914
MH008,2019,2,42.166666666666664,18.915091,72.8259691,103.11646762066397,283.0244513763787,TARAPUR,0,0.0,4.645510153510371,5.649060330850824
MH008,2019,3,44.23913043478261,18.915091,72.8259691,103.11646762066397,283.0244513763787,TARAPUR,0,0.0,4.645510153510371,5.649060330850824
MH008,2019,4,142.0326086956522,18.915091,72.8259691,103.11646762066397,283.0244513763787,TARAPUR,0,0.0,4.645510153510371,5.649060330850824
MH008,2020,1,140.64835164835165,18.915091,72.8259691,103.11646762066397,283.0244513763787,TARAPUR,0,0.0,4.645510153510371,5.649060330850824
MH008,2020,2,47.48684210526316,18.915091,72.8259691,103.11646762066397,283.0244513763787,TARAPUR,0,0.0,4.645510153510371,5.649060330850824
MH009,2019,2,108.33333333333333,19.0655397,72.8795636,87.95545149234052,276.7002332146301,TARAPUR,1,0.011241581974164952,4.488135699387776,5.626542234120215
MH009,2019,3,111.83695652173913,19.0655397,72.8795636,87.95545149234052,276.7002332146301,TARAPUR,1,0.011241581974164952,4.488135699387776,5.626542234120215
MH009,2019,4,155.90217391304347,19.0655397,72.8795636,87.95545149234052,276.7002332146301,TARAPUR,1,0.011241581974164952,4.488135699387776,5.626542234120215
MH009,2020,1,168.57142857142858,19.0655397,72.8795636,87.95545149234052,276.7002332146301,TARAPUR,1,0.011241581974164952,4.488135699387776,5.626542234120215
MH009,2020,2,77.3,19.0655397,72.8795636,87.95545149234052,276.7002332146301,TARAPUR,1,0.011241581974164952,4.488135699387776,5.626542234120215
MH009,2020,3,116.0,19.0655397,72.8795636,87.95545149234052,276.7002332146301,TARAPUR,1,0.011241581974164952,4.488135699387776,5.626542234120215
MH010,2019,2,53.76923076923077,19.1187195,72.9073476,83.11416758008647,274.4972160169863,TARAPUR,1,0.011888603653455688,4.432175013909666,5.618577523340409
MH010,2019,3,39.30769230769231,19.1187195,72.9073476,83.11416758008647,274.4972160169863,TARAPUR,1,0.011888603653455688,4.432175013909666,5.618577523340409
MH010,2019,4,123.3695652173913,19.1187195,72.9073476,83.11416758008647,274.4972160169863,TARAPUR,1,0.011888603653455688,4.432175013909666,5.618577523340409
MH010,2020,1,121.2967032967033,19.1187195,72.9073476,83.11416758008647,274.4972160169863,TARAPUR,1,0.011888603653455688,4.432175013909666,5.618577523340409
MH010,2020,2,51.97701149425287,19.1187195,72.9073476,83.11416758008647,274.4972160169863,TARAPUR,1,0.011888603653455688,4.432175013909666,5.618577523340409
MH010,2020,3,22.0,19.1187195,72.9073476,83.11416758008647,274.4972160169863,TARAPUR,1,0.011888603653455688,4.432175013909666,5.618577523340409
MH011,2019,2,72.5,19.0465213,72.8632834,89.58156658006097,277.57842949383854,TARAPUR,1,0.011039773739352863,4.5062507329670405,5.629699633703032
MH011,2019,3,58.81521739130435,19.0465213,72.8632834,89.58156658006097,277.57842949383854,TARAPUR,1,0.011039773739352863,4.5062507329670405,5.629699633703032
MH011,2019,4,168.37362637362637,19.0465213,72.8632834,89.58156658006097,277.57842949383854,TARAPUR,1,0.011039773739352863,4.5062507329670405,5.629699633703032
MH011,2020,1,173.82417582417582,19.0465213,72.8632834,89.58156658006097,277.57842949383854,TARAPUR,1,0.011039773739352863,4.5062507329670405,5.629699633703032
MH011,2020,2,67.76666666666667,19.0465213,72.8632834,89.58156658006097,277.57842949383854,TARAPUR,1,0.011039773739352863,4.5062507329670405,5.629699633703032
MH011,2020,3,56.0,19.0465213,72.8632834,89.58156658006097,277.57842949383854,TARAPUR,1,0.011039773739352863,4.5062507329670405,5.629699633703032
MH012,2019,2,52.42307692307692,19.3693345,72.806127,53.347172117845616,266.2591383251428,TARAPUR,1,0.018400221410446428,3.9953925812631588,5.588218743240641
MH012,2019,3,42.95652173913044,19.3693345,72.806127,53.347172117845616,266.2591383251428,TARAPUR,1,0.018400221410446428,3.9953925812631588,5.588218743240641
MH012,2019,4,132.16666666666666,19.3693345,72.806127,53.347172117845616,266.2591383251428,TARAPUR,1,0.018400221410446428,3.9953925812631588,5.588218743240641
MH012,2020,1,140.44444444444446,19.3693345,72.806127,53.347172117845616,266.2591383251428,TARAPUR,1,0.018400221410446428,3.9953925812631588,5.588218743240641
MH012,2020,2,72.55172413793103,19.3693345,72.806127,53.347172117845616,266.2591383251428,TARAPUR,1,0.018400221410446428,3.9953925812631588,5.588218743240641
MH013,2019,2,58.34615384615385,19.103908,72.840301,82.8154982691476,275.6860026370457,TARAPUR,1,0.011930967668876807,4.428617933934002,5.622883298729971
MH013,2019,3,41.220338983050844,19.103908,72.840301,82.8154982691476,275.6860026370457,TARAPUR,1,0.011930967668876807,4.428617933934002,5.622883298729971
MH013,2019,4,143.16470588235293,19.103908,72.840301,82.8154982691476,275.6860026370457,TARAPUR,1,0.011930967668876807,4.428617933934002,5.622883298729971
MH013,2020,1,145.2888888888889,19.103908,72.840301,82.8154982691476,275.6860026370457,TARAPUR,1,0.011930967668876807,4.428617933934002,5.622883298729971
MH013,2020,2,48.42622950819672,19.103908,72.840301,82.8154982691476,275.6860026370457,TARAPUR,1,0.011930967668876807,4.428617933934002,5.622883298729971
MH013,2020,3,32.0,19.103908,72.840301,82.8154982691476,275.6860026370457,TARAPUR,1,0.011930967668876807,4.428617933934002,5.622883298729971
MH014,2019,2,67.0,19.0117388,72.8178706,92.38299134600166,279.45254356494615,TARAPUR,1,0.010708588208475896,4.5367092231483825,5.636404525497622
MH014,2019,3,51.15217391304348,19.0117388,72.8178706,92.38299134600166,279.45254356494615,TARAPUR,1,0.010708588208475896,4.5367092231483825,5.636404525497622
MH014,2019,4,141.84615384615384,19.0117388,72.8178706,92.38299134600166,279.45254356494615,TARAPUR,1,0.010708588208475896,4.5367092231483825,5.636404525497622
MH014,2020,1,150.07692307692307,19.0117388,72.8178706,92.38299134600166,279.45254356494615,TARAPUR,1,0.010708588208475896,4.5367092231483825,5.636404525497622
MH014,2020,2,52.855421686746986,19.0117388,72.8178706,92.38299134600166,279.45254356494615,TARAPUR,1,0.010708588208475896,4.5367092231483825,5.636404525497622
MH014,2020,3,28.0,19.0117388,72.8178706,92.38299134600166,279.45254356494615,TARAPUR,1,0.010708588208475896,4.5367092231483825,5.636404525497622
ML001,2019,3,40.25806451612903,25.5589862,91.898564,1368.1695094009685,1548.357081046707,N.A.P.S,0,0.0,7.221959637492626,7.34559533744413
ML001,2019,4,48.5625,25.5589862,91.898564,1368.1695094009685,1548.357081046707,N.A.P.S,0,0.0,7.221959637492626,7.34559533744413
ML001,2020,1,76.64102564102564,25.5589862,91.898564,1368.1695094009685,1548.357081046707,N.A.P.S,0,0.0,7.221959637492626,7.34559533744413
ML001,2020,2,35.301587301587304,25.5589862,91.898564,1368.1695094009685,1548.357081046707,N.A.P.S,0,0.0,7.221959637492626,7.34559533744413
ML001,2020,3,24.0,25.5589862,91.898564,1368.1695094009685,1548.357081046707,N.A.P.S,0,0.0,7.221959637492626,7.34559533744413
MP001,2019,3,73.84615384615384,23.2286993,77.4002881,257.32017032717675,328.89648164054074,DAE RAJASTHAN,0,0.0,5.554199785814841,5.798778913250538
MP001,2019,4,175.15217391304347,23.2286993,77.4002881,257.32017032717675,328.89648164054074,DAE RAJASTHAN,0,0.0,5.554199785814841,5.798778913250538
MP001,2020,1,133.8409090909091,23.2286993,77.4002881,257.32017032717675,328.89648164054074,DAE RAJASTHAN,0,0.0,5.554199785814841,5.798778913250538
MP001,2020,2,95.29761904761905,23.2286993,77.4002881,257.32017032717675,328.89648164054074,DAE RAJASTHAN,0,0.0,5.554199785814841,5.798778913250538
MP001,2020,3,69.0,23.2286993,77.4002881,257.32017032717675,328.89648164054074,DAE RAJASTHAN,0,0.0,5.554199785814841,5.798778913250538
MZ001,2020,1,65.35,23.717254,92.7183956,1512.3585955167212,1661.8580191817575,N.A.P.S,0,0.0,7.32208669530068,7.416293099229315
MZ001,2020,2,28.133333333333333,23.717254,92.7183956,1512.3585955167212,1661.8580191817575,N.A.P.S,0,0.0,7.32208669530068,7.416293099229315
MZ001,2020,3,20.0,23.717254,92.7183956,1512.3585955167212,1661.8580191817575,N.A.P.S,0,0.0,7.32208669530068,7.416293099229315
OD001,2018,1,248.8793103448276,21.8553897,83.9245924,893.992210557795,905.7441253105268,N.A.P.S,0,0.0,6.796815014949602,6.809860299300587
OD001,2018,2,128.7325581395349,21.8553897,83.9245924,893.992210557795,905.7441253105268,N.A.P.S,0,0.0,6.796815014949602,6.809860299300587
OD001,2018,3,81.18032786885246,21.8553897,83.9245924,893.992210557795,905.7441253105268,N.A.P.S,0,0.0,6.796815014949602,6.809860299300587
OD001,2018,4,178.92727272727274,21.8553897,83.9245924,893.992210557795,905.7441253105268,N.A.P.S,0,0.0,6.796815014949602,6.809860299300587
OD001,2019,1,218.82022471910113,21.8553897,83.9245924,893.992210557795,905.7441253105268,N.A.P.S,0,0.0,6.796815014949602,6.809860299300587
OD001,2019,2,133.9142857142857,21.8553897,83.9245924,893.992210557795,905.7441253105268,N.A.P.S,0,0.0,6.796815014949602,6.809860299300587
OD001,2019,3,95.51948051948052,21.8553897,83.9245924,893.992210557795,905.7441253105268,N.A.P.S,0,0.0,6.796815014949602,6.809860299300587
OD001,2019,4,134.6627906976744,21.8553897,83.9245924,893.992210557795,905.7441253105268,N.A.P.S,0,0.0,6.796815014949602,6.809860299300587
OD001,2020,1,140.04054054054055,21.8553897,83.9245924,893.992210557795,905.7441253105268,N.A.P.S,0,0.0,6.796815014949602,6.809860299300587
OD001,2020,2,132.48936170212767,21.8553897,83.9245924,893.992210557795,905.7441253105268,N.A.P.S,0,0.0,6.796815014949602,6.809860299300587
OD002,2018,1,319.8292682926829,20.951048,85.1759704,1053.176819033479,1065.2269441208782,N.A.P.S,0,0.0,6.9605154750249865,6.97188147523881
OD002,2018,2,126.81428571428572,20.951048,85.1759704,1053.176819033479,1065.2269441208782,N.A.P.S,0,0.0,6.9605154750249865,6.97188147523881
OD002,2018,3,97.85714285714286,20.951048,85.1759704,1053.176819033479,1065.2269441208782,N.A.P.S,0,0.0,6.9605154750249865,6.97188147523881
OD002,2018,4,235.04166666666666,20.951048,85.1759704,1053.176819033479,1065.2269441208782,N.A.P.S,0,0.0,6.9605154750249865,6.97188147523881
OD002,2019,1,277.4533333333333,20.951048,85.1759704,1053.176819033479,1065.2269441208782,N.A.P.S,0,0.0,6.9605154750249865,6.97188147523881
OD002,2019,2,125.1375,20.951048,85.1759704,1053.176819033479,1065.2269441208782,N.A.P.S,0,0.0,6.9605154750249865,6.97188147523881
OD002,2019,3,89.24675324675324,20.951048,85.1759704,1053.176819033479,1065.2269441208782,N.A.P.S,0,0.0,6.9605154750249865,6.97188147523881
OD002,2019,4,190.45070422535213,20.951048,85.1759704,1053.176819033479,1065.2269441208782,N.A.P.S,0,0.0,6.9605154750249865,6.97188147523881
OD002,2020,1,209.1358024691358,20.951048,85.1759704,1053.176819033479,1065.2269441208782,N.A.P.S,0,0.0,6.9605154750249865,6.97188147523881
OD002,2020,2,108.47297297297297,20.951048,85.1759704,1053.176819033479,1065.2269441208782,N.A.P.S,0,0.0,6.9605154750249865,6.97188147523881
OD002,2020,3,101.0,20.951048,85.1759704,1053.176819033479,1065.2269441208782,N.A.P.S,0,0.0,6.9605154750249865,6.97188147523881
PB001,2018,1,135.88888888888889,31.6199787,74.8765281,514.0533251621507,673.7177661632692,N.A.P.S,0,0.0,6.244270439307602,6.514294479231667
PB001,2018,2,158.70238095238096,31.6199787,74.8765281,514.0533251621507,673.7177661632692,N.A.P.S,0,0.0,6.244270439307602,6.514294479231667
PB001,2018,3,61.64102564102564,31.6199787,74.8765281,514.0533251621507,673.7177661632692,N.A.P.S,0,0.0,6.244270439307602,6.514294479231667
PB001,2018,4,132.27777777777777,31.6199787,74.8765281,514.0533251621507,673.7177661632692,N.A.P.S,0,0.0,6.244270439307602,6.514294479231667
PB001,2019,1,96.45454545454545,31.6199787,74.8765281,514.0533251621507,673.7177661632692,N.A.P.S,0,0.0,6.244270439307602,6.514294479231667
PB001,2019,2,110.45054945054945,31.6199787,74.8765281,514.0533251621507,673.7177661632692,N.A.P.S,0,0.0,6.244270439307602,6.514294479231667
PB001,2019,3,70.51648351648352,31.6199787,74.8765281,514.0533251621507,673.7177661632692,N.A.P.S,0,0.0,6.244270439307602,6.514294479231667
PB001,2019,4,159.59782608695653,31.6199787,74.8765281,514.0533251621507,673.7177661632692,N.A.P.S,0,0.0,6.244270439307602,6.514294479231667
PB001,2020,1,104.9659090909091,31.6199787,74.8765281,514.0533251621507,673.7177661632692,N.A.P.S,0,0.0,6.244270439307602,6.514294479231667
PB001,2020,2,80.74117647058823,31.6199787,74.8765281,514.0533251621507,673.7177661632692,N.A.P.S,0,0.0,6.244270439307602,6.514294479231667
PB001,2020,3,78.0,31.6199787,74.8765281,514.0533251621507,673.7177661632692,N.A.P.S,0,0.0,6.244270439307602,6.514294479231667
